"Power System","Region","Timestamp","UTC Offset","Metered Load Power (kW)","Load Power (kW)","Solar Power (kW)","Battery Power (kW)","Min Cell Voltage (mV)","Max Cell Voltage (mV)","Mean Cell Voltage (mV)","Battery SOC (%)","Battery Voltage (V)","Ambient Temperature (C)","Battery Temperature (C)","Battery Current (A)","Connectivity[solsense]"
"Nimlajacoc","Guatemala","2021-10-17 19:44:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:45:00","-06:00",0,,0,,,,,,,44.5,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:46:00","-06:00",,,0.0001,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 19:47:00","-06:00",,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:48:00","-06:00",0,,0.0001,,,,,92,,,35,,1
"Nimlajacoc","Guatemala","2021-10-17 19:49:00","-06:00",0,,0,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:50:00","-06:00",0,,0.0001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:51:00","-06:00",,,0,,,,,,,44.3125,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 19:52:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:53:00","-06:00",0,,,,,,,92,,,35,,1
"Nimlajacoc","Guatemala","2021-10-17 19:54:00","-06:00",0,,0.0001,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:55:00","-06:00",0,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:56:00","-06:00",,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:57:00","-06:00",,,,,,,,,,44.0625,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:58:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:59:00","-06:00",0,,,,,,,92,,,35,,1
"Nimlajacoc","Guatemala","2021-10-17 20:00:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:01:00","-06:00",,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:02:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:03:00","-06:00",0,,,,,,,,,43.75,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:04:00","-06:00",0,,,,,,,92,,,35,,1
"Nimlajacoc","Guatemala","2021-10-17 20:05:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:06:00","-06:00",,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:07:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:08:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:09:00","-06:00",0,,,,,,,92,,43.5625,35,,1
"Nimlajacoc","Guatemala","2021-10-17 20:10:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:11:00","-06:00",0,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:12:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:13:00","-06:00",,,0.0001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:14:00","-06:00",0,,,,,,,92,,,35,,1
"Nimlajacoc","Guatemala","2021-10-17 20:15:00","-06:00",0,,,,,,,,53.1,43.5,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:16:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:17:00","-06:00",,,0,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:18:00","-06:00",,,0.0001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:19:00","-06:00",0,,0,,,,,91,,,34.5,,1
"Nimlajacoc","Guatemala","2021-10-17 20:20:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:21:00","-06:00",0,,,,,,,,,43.3125,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:22:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:23:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:24:00","-06:00",0,,0,,,,,91,,,34.5,,1
"Nimlajacoc","Guatemala","2021-10-17 20:25:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:26:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:27:00","-06:00",,,,,,,,,,43.125,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:28:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:29:00","-06:00",0,,0,,,,,91,,,34.5,,1
"Nimlajacoc","Guatemala","2021-10-17 20:30:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:31:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:32:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:33:00","-06:00",,,,,,,,,,42.875,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:34:00","-06:00",0,,0,,,,,91,,,34.5,,1
"Nimlajacoc","Guatemala","2021-10-17 20:35:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:36:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:37:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:38:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:39:00","-06:00",0,,0,,,,,91,,42.625,34.5,,1
"Nimlajacoc","Guatemala","2021-10-17 20:40:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:41:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:42:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:43:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:44:00","-06:00",0,,0,,,,,91,,,34.5,,1
"Nimlajacoc","Guatemala","2021-10-17 20:45:00","-06:00",0,,,,,,,,53.1,42.375,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:46:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:47:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:48:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:49:00","-06:00",0,,0,,,,,91,,,34.5,,1
"Nimlajacoc","Guatemala","2021-10-17 20:50:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:51:00","-06:00",0,,,,,,,,,42.125,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:52:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:53:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:54:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:55:00","-06:00",0,,0,,,,,91,,,34,,1
"Nimlajacoc","Guatemala","2021-10-17 20:56:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:57:00","-06:00",,,,,,,,,,42.0625,,,1
"Nimlajacoc","Guatemala","2021-10-17 20:58:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 20:59:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:00:00","-06:00",0,,0,,,,,91,,,34,,1
"Nimlajacoc","Guatemala","2021-10-17 21:01:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:02:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:03:00","-06:00",,,,,,,,,,41.875,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:04:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:05:00","-06:00",0,,0,,,,,91,,,34,,1
"Nimlajacoc","Guatemala","2021-10-17 21:06:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:07:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:08:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:09:00","-06:00",,,,,,,,,,41.75,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:10:00","-06:00",0,,0,,,,,90,,,34,,1
"Nimlajacoc","Guatemala","2021-10-17 21:11:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:12:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:13:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:14:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:15:00","-06:00",0,,0,,,,,90,,41.6875,34,,1
"Nimlajacoc","Guatemala","2021-10-17 21:16:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:17:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:18:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:19:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:20:00","-06:00",0,,0,,,,,90,,,34,,1
"Nimlajacoc","Guatemala","2021-10-17 21:21:00","-06:00",0,,,,,,,,53.1,41.625,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:22:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:23:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:24:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:25:00","-06:00",0,,0,,,,,90,,,33.5,,1
"Nimlajacoc","Guatemala","2021-10-17 21:26:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:27:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:28:00","-06:00",,,,,,,,,,41.5,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:29:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:30:00","-06:00",0,,0,,,,,90,,,33.5,,1
"Nimlajacoc","Guatemala","2021-10-17 21:31:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:32:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:33:00","-06:00",,,,,,,,,,41.4375,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:34:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:35:00","-06:00",0,,0,,,,,90,,,33.5,,1
"Nimlajacoc","Guatemala","2021-10-17 21:36:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:37:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:38:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:39:00","-06:00",,,,,,,,,,41.375,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:40:00","-06:00",0,,0,,,,,90,,,33.5,,1
"Nimlajacoc","Guatemala","2021-10-17 21:41:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:42:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:43:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:44:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:45:00","-06:00",0,,0,,,,,90,,41.375,33.5,,1
"Nimlajacoc","Guatemala","2021-10-17 21:46:00","-06:00",0,,,,,,,,53,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:47:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:48:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:49:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:50:00","-06:00",0,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:51:00","-06:00",0,,,,,,,90,,41.3125,33.5,,1
"Nimlajacoc","Guatemala","2021-10-17 21:52:00","-06:00",0,,,,,,,,53,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:53:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:54:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 21:55:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:56:00","-06:00",0,,0,,,,,89,,,33,,1
"Nimlajacoc","Guatemala","2021-10-17 21:57:00","-06:00",0,,,,,,,,53.1,41.3125,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:58:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 21:59:00","-06:00",,,,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 22:00:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:01:00","-06:00",0,,0,,,,,89,,,33,,1
"Nimlajacoc","Guatemala","2021-10-17 22:02:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:03:00","-06:00",0,,,,,,,,,42.125,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:04:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:05:00","-06:00",,,,,,,,,,,,-2.2,1
"Nimlajacoc","Guatemala","2021-10-17 22:06:00","-06:00",0,,0,,,,,89,,,33,,1
"Nimlajacoc","Guatemala","2021-10-17 22:07:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:08:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:09:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:10:00","-06:00",,,,,,,,,,42.6875,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:11:00","-06:00",0,,0,,,,,89,,,33,,1
"Nimlajacoc","Guatemala","2021-10-17 22:12:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:13:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:14:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:15:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:16:00","-06:00",0,,0,,,,,89,,43,33,,1
"Nimlajacoc","Guatemala","2021-10-17 22:17:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:18:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:19:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:20:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:21:00","-06:00",0,,0,,,,,89,,,33,,1
"Nimlajacoc","Guatemala","2021-10-17 22:22:00","-06:00",0,,,,,,,,53.1,43.25,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:23:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:24:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:25:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:26:00","-06:00",0,,0,,,,,89,,,33,,1
"Nimlajacoc","Guatemala","2021-10-17 22:27:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:28:00","-06:00",0,,,,,,,,,43.4375,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:29:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:30:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:31:00","-06:00",0,,0,,,,,89,,,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 22:32:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:33:00","-06:00",0,,,,,,,,,43.5625,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:34:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:35:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:36:00","-06:00",0,,0,,,,,89,,,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 22:37:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:38:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:39:00","-06:00",,,,,,,,,,43.6875,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:40:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:41:00","-06:00",0,,0,,,,,89,,,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 22:42:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:43:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:44:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:45:00","-06:00",,,,,,,,,,43.75,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:46:00","-06:00",0,,0,,,,,88,,,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 22:47:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:48:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:49:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:50:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:51:00","-06:00",0,,0,,,,,88,,43.75,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 22:52:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:53:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:54:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:55:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:56:00","-06:00",0,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 22:57:00","-06:00",0,,0,,,,,88,,43.8125,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 22:58:00","-06:00",0,,,,,,,,53,,,,1
"Nimlajacoc","Guatemala","2021-10-17 22:59:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:00:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:01:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:02:00","-06:00",0,,0,,,,,88,,,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 23:03:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:04:00","-06:00",,,,,,,,,,43.875,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:05:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:06:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:07:00","-06:00",0,,0,,,,,88,,,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 23:08:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:09:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:10:00","-06:00",,,,,,,,,,43.9375,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:11:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:12:00","-06:00",0,,0,,,,,88,,,32.5,,1
"Nimlajacoc","Guatemala","2021-10-17 23:13:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:14:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:15:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:16:00","-06:00",,,,,,,,,,44,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:17:00","-06:00",0,,0,,,,,88,,,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:18:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:19:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:20:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:21:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:22:00","-06:00",0,,0,,,,,88,,43.9375,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:23:00","-06:00",0,,,,,,,,53,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:24:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:25:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:26:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:27:00","-06:00",0,,0,,,,,88,,,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:28:00","-06:00",0,,,,,,,,53,44,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:29:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:30:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:31:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:32:00","-06:00",0,,0,,,,,88,,,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:33:00","-06:00",0,,,,,,,,53,44,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:34:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:35:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:36:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:37:00","-06:00",0,,0,,,,,88,,,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:38:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:39:00","-06:00",0,,,,,,,,,44.0625,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:40:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:41:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:42:00","-06:00",0,,0,,,,,87,,,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:43:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:44:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:45:00","-06:00",,,,,,,,,,44.0625,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:46:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:47:00","-06:00",0,,0,,,,,87,,,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:48:00","-06:00",0,,,,,,,,53,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:49:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:50:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:51:00","-06:00",,,,,,,,,,44.0625,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:52:00","-06:00",0,,0,,,,,87,,,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:53:00","-06:00",0,,,,,,,,53,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:54:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:55:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:56:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 23:57:00","-06:00",0,,0,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 23:58:00","-06:00",0,,,,,,,87,,44.0625,32,,1
"Nimlajacoc","Guatemala","2021-10-17 23:59:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:00:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:01:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:02:00","-06:00",0,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-18 00:03:00","-06:00",0,,0,,,,,87,,,32,,1
"Nimlajacoc","Guatemala","2021-10-18 00:04:00","-06:00",0,,,,,,,,53.1,44.125,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:05:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:06:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:07:00","-06:00",,,,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-18 00:08:00","-06:00",0,,0,,,,,87,,,31.5,,1
"Nimlajacoc","Guatemala","2021-10-18 00:09:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:10:00","-06:00",0,,,,,,,,,44.1875,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:11:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-18 00:12:00","-06:00",,,,,,,,,,,,-2.1,1
